#=Quote,EventSymbol,EventTime,BidTime,BidExchangeCode,BidPrice,BidSize,AskTime,AskExchangeCode,AskPrice,AskSize
Quote,AAPL,20190807-083819.130-0500,20190807-083819-0500,N,195.51,2,20190807-083819-0500,Q,195.55,1
Quote,AAPL,20190807-083819.130-0500,20190807-083819-0500,N,195.51,2,20190807-083819-0500,P,195.55,1
Quote,AAPL,20190807-083819.130-0500,20190807-083819-0500,N,195.51,2,20190807-083819-0500,Q,195.55,2
Quote,AAPL,20190807-083819.130-0500,20190807-083819-0500,N,195.51,2,20190807-083819-0500,Q,195.55,3
Quote,AAPL,20190807-083819.130-0500,20190807-083819-0500,N,195.51,2,20190807-083819-0500,P,195.55,1
Quote,AAPL,20190807-083819.130-0500,20190807-083819-0500,N,195.51,2,20190807-083819-0500,Z,195.55,2
Quote,AAPL,20190807-083819.130-0500,20190807-083819-0500,N,195.51,2,20190807-083819-0500,P,195.55,1
Quote,AAPL,20190807-083819.130-0500,20190807-083819-0500,N,195.51,2,20190807-083819-0500,N,195.55,1
Quote,AAPL,20190807-083819.130-0500,20190807-083819-0500,V,195.51,1,20190807-083819-0500,N,195.55,1
Quote,AAPL,20190807-083819.135-0500,20190807-083819-0500,N,195.51,2,20190807-083819-0500,N,195.55,1
Quote,AAPL,20190807-083819.157-0500,20190807-083819-0500,N,195.52,1,20190807-083819-0500,N,195.55,1
Quote,AAPL,20190807-083819.178-0500,20190807-083819-0500,V,195.52,1,20190807-083819-0500,N,195.56,5
Quote,AAPL,20190807-083819.186-0500,20190807-083819-0500,V,195.52,1,20190807-083819-0500,Q,195.55,1
Quote,AAPL,20190807-083819.186-0500,20190807-083819-0500,V,195.52,1,20190807-083819-0500,N,195.56,5
Quote,AAPL,20190807-083819.195-0500,20190807-083819-0500,V,195.52,1,20190807-083819-0500,N,195.56,3
Quote,AAPL,20190807-083819.208-0500,20190807-083819-0500,V,195.52,1,20190807-083819-0500,N,195.55,1
Quote,AAPL,20190807-083819.238-0500,20190807-083819-0500,Q,195.51,2,20190807-083819-0500,N,195.55,1
Quote,AAPL,20190807-083819.301-0500,20190807-083819-0500,Q,195.51,1,20190807-083819-0500,N,195.55,1
Quote,AAPL,20190807-083819.321-0500,20190807-083819-0500,Z,195.53,1,20190807-083819-0500,N,195.55,1
Quote,AAPL,20190807-083819.322-0500,20190807-083819-0500,V,195.51,1,20190807-083819-0500,N,195.55,1
Quote,AAPL,20190807-083819.322-0500,20190807-083819-0500,Q,195.51,1,20190807-083819-0500,N,195.55,1
Quote,AAPL,20190807-083819.821-0500,20190807-083819-0500,B,195.51,2,20190807-083819-0500,N,195.55,1
Quote,AAPL,20190807-083820.103-0500,20190807-083819-0500,B,195.51,2,20190807-083820-0500,Q,195.56,1
Quote,AAPL,20190807-083820.114-0500,20190807-083820-0500,Q,195.54,1,20190807-083820-0500,Q,195.56,1
Quote,AAPL,20190807-083820.114-0500,20190807-083820-0500,Q,195.54,1,20190807-083820-0500,N,195.57,8
Quote,AAPL,20190807-083820.114-0500,20190807-083820-0500,Q,195.55,1,20190807-083820-0500,N,195.57,8
Quote,AAPL,20190807-083820.114-0500,20190807-083820-0500,Q,195.55,1,20190807-083820-0500,P,195.57,3
Quote,AAPL,20190807-083820.114-0500,20190807-083820-0500,Q,195.55,1,20190807-083820-0500,N,195.57,1
Quote,AAPL,20190807-083820.114-0500,20190807-083820-0500,Q,195.55,1,20190807-083820-0500,P,195.58,3
Quote,AAPL,20190807-083820.114-0500,20190807-083820-0500,Q,195.55,1,20190807-083820-0500,N,195.58,3
Quote,AAPL,20190807-083820.114-0500,20190807-083820-0500,Q,195.55,1,20190807-083820-0500,P,195.59,4
Quote,AAPL,20190807-083820.114-0500,20190807-083820-0500,Q,195.55,1,20190807-083820-0500,N,195.59,5
Quote,AAPL,20190807-083820.115-0500,20190807-083820-0500,Q,195.55,1,20190807-083820-0500,N,195.59,6
Quote,AAPL,20190807-083820.115-0500,20190807-083820-0500,Q,195.55,1,20190807-083820-0500,N,195.59,5
Quote,AAPL,20190807-083820.115-0500,20190807-083820-0500,Q,195.55,1,20190807-083820-0500,N,195.59,4
Quote,AAPL,20190807-083820.116-0500,20190807-083820-0500,Q,195.55,1,20190807-083820-0500,Q,195.59,1
Quote,AAPL,20190807-083820.133-0500,20190807-083820-0500,J,195.55,1,20190807-083820-0500,P,195.6,3
Quote,AAPL,20190807-083820.134-0500,20190807-083820-0500,Q,195.56,1,20190807-083820-0500,P,195.6,3
Quote,AAPL,20190807-083820.135-0500,20190807-083820-0500,Q,195.56,1,20190807-083820-0500,N,195.6,4
Quote,AAPL,20190807-083820.135-0500,20190807-083820-0500,Q,195.56,1,20190807-083820-0500,N,195.6,5
Quote,AAPL,20190807-083820.135-0500,20190807-083820-0500,Q,195.56,1,20190807-083820-0500,N,195.6,6
Quote,AAPL,20190807-083820.138-0500,20190807-083820-0500,Q,195.56,1,20190807-083820-0500,N,195.6,5
Quote,AAPL,20190807-083820.173-0500,20190807-083820-0500,Q,195.56,1,20190807-083820-0500,P,195.6,3
Quote,AAPL,20190807-083820.173-0500,20190807-083820-0500,Q,195.56,1,20190807-083820-0500,N,195.6,2
Quote,AAPL,20190807-083820.212-0500,20190807-083820-0500,J,195.56,1,20190807-083820-0500,N,195.6,2
Quote,AAPL,20190807-083820.319-0500,20190807-083820-0500,J,195.56,1,20190807-083820-0500,N,195.6,1
Quote,AAPL,20190807-083820.319-0500,20190807-083820-0500,J,195.56,1,20190807-083820-0500,P,195.61,5
Quote,AAPL,20190807-083820.319-0500,20190807-083820-0500,J,195.56,1,20190807-083820-0500,P,195.61,4
Quote,AAPL,20190807-083820.335-0500,20190807-083820-0500,B,195.57,1,20190807-083820-0500,P,195.61,4
Quote,AAPL,20190807-083820.335-0500,20190807-083820-0500,B,195.57,1,20190807-083820-0500,N,195.61,2
Quote,AAPL,20190807-083820.335-0500,20190807-083820-0500,B,195.57,1,20190807-083820-0500,N,195.61,3
Quote,AAPL,20190807-083820.336-0500,20190807-083820-0500,B,195.57,1,20190807-083820-0500,N,195.61,4
Quote,AAPL,20190807-083820.336-0500,20190807-083820-0500,B,195.57,1,20190807-083820-0500,P,195.61,4
Quote,AAPL,20190807-083820.336-0500,20190807-083820-0500,B,195.57,1,20190807-083820-0500,N,195.61,4
Quote,AAPL,20190807-083820.360-0500,20190807-083820-0500,B,195.57,1,20190807-083820-0500,N,195.61,2
Quote,AAPL,20190807-083820.374-0500,20190807-083820-0500,N,195.58,1,20190807-083820-0500,N,195.61,2
Quote,AAPL,20190807-083820.504-0500,20190807-083820-0500,J,195.58,1,20190807-083820-0500,N,195.61,2
Quote,AAPL,20190807-083820.504-0500,20190807-083820-0500,Q,195.56,1,20190807-083820-0500,N,195.61,2
Quote,AAPL,20190807-083820.517-0500,20190807-083820-0500,J,195.56,1,20190807-083820-0500,Q,195.6,1
Quote,AAPL,20190807-083820.517-0500,20190807-083820-0500,J,195.56,1,20190807-083820-0500,Q,195.6,2
Quote,AAPL,20190807-083820.517-0500,20190807-083820-0500,J,195.56,1,20190807-083820-0500,Q,195.6,3
Quote,AAPL,20190807-083820.551-0500,20190807-083820-0500,J,195.56,1,20190807-083820-0500,N,195.6,3
Quote,AAPL,20190807-083820.551-0500,20190807-083820-0500,J,195.56,1,20190807-083820-0500,Q,195.6,2
Quote,AAPL,20190807-083820.563-0500,20190807-083820-0500,J,195.56,1,20190807-083820-0500,N,195.6,2
Quote,AAPL,20190807-083820.564-0500,20190807-083820-0500,N,195.56,2,20190807-083820-0500,N,195.6,2
Quote,AAPL,20190807-083820.564-0500,20190807-083820-0500,N,195.57,1,20190807-083820-0500,N,195.6,2
Quote,AAPL,20190807-083820.564-0500,20190807-083820-0500,N,195.57,1,20190807-083820-0500,N,195.6,1
Quote,AAPL,20190807-083820.564-0500,20190807-083820-0500,N,195.57,1,20190807-083820-0500,N,195.61,4
Quote,AAPL,20190807-083820.564-0500,20190807-083820-0500,N,195.57,1,20190807-083820-0500,V,195.61,1
Quote,AAPL,20190807-083820.564-0500,20190807-083820-0500,N,195.57,1,20190807-083820-0500,K,195.61,1
Quote,AAPL,20190807-083820.822-0500,20190807-083820-0500,N,195.57,2,20190807-083820-0500,K,195.61,1
Quote,AAPL,20190807-083820.892-0500,20190807-083820-0500,N,195.57,2,20190807-083820-0500,Q,195.61,1
Quote,AAPL,20190807-083820.892-0500,20190807-083820-0500,N,195.57,2,20190807-083820-0500,N,195.61,1
Quote,AAPL,20190807-083820.892-0500,20190807-083820-0500,Q,195.57,2,20190807-083820-0500,Q,195.61,1
Quote,AAPL,20190807-083820.893-0500,20190807-083820-0500,N,195.57,3,20190807-083820-0500,Q,195.61,1
Quote,AAPL,20190807-083820.893-0500,20190807-083820-0500,Z,195.58,2,20190807-083820-0500,Q,195.61,1
Quote,AAPL,20190807-083820.893-0500,20190807-083820-0500,Z,195.58,2,20190807-083820-0500,V,195.62,1
Quote,AAPL,20190807-083820.893-0500,20190807-083820-0500,Q,195.59,1,20190807-083820-0500,V,195.62,1
Quote,AAPL,20190807-083820.893-0500,20190807-083820-0500,Q,195.6,1,20190807-083820-0500,V,195.62,1
Quote,AAPL,20190807-083820.893-0500,20190807-083820-0500,Z,195.58,2,20190807-083820-0500,V,195.62,1
Quote,AAPL,20190807-083820.893-0500,20190807-083820-0500,Z,195.58,2,20190807-083820-0500,K,195.62,1
Quote,AAPL,20190807-083820.893-0500,20190807-083820-0500,N,195.58,5,20190807-083820-0500,K,195.62,1
Quote,AAPL,20190807-083820.894-0500,20190807-083820-0500,N,195.59,1,20190807-083820-0500,K,195.62,1
Quote,AAPL,20190807-083820.894-0500,20190807-083820-0500,N,195.59,1,20190807-083820-0500,N,195.63,3
Quote,AAPL,20190807-083820.894-0500,20190807-083820-0500,Q,195.59,1,20190807-083820-0500,P,195.64,3
Quote,AAPL,20190807-083820.894-0500,20190807-083820-0500,Q,195.6,1,20190807-083820-0500,P,195.64,3
Quote,AAPL,20190807-083820.894-0500,20190807-083820-0500,Q,195.6,1,20190807-083820-0500,V,195.63,1
Quote,AAPL,20190807-083820.894-0500,20190807-083820-0500,Q,195.6,1,20190807-083820-0500,N,195.64,5
Quote,AAPL,20190807-083820.894-0500,20190807-083820-0500,Q,195.6,1,20190807-083820-0500,N,195.64,4
Quote,AAPL,20190807-083820.894-0500,20190807-083820-0500,K,195.6,1,20190807-083820-0500,N,195.64,4
Quote,AAPL,20190807-083820.895-0500,20190807-083820-0500,K,195.6,1,20190807-083820-0500,Z,195.64,2
Quote,AAPL,20190807-083820.896-0500,20190807-083820-0500,Q,195.6,1,20190807-083820-0500,Z,195.64,2
Quote,AAPL,20190807-083820.896-0500,20190807-083820-0500,J,195.6,1,20190807-083820-0500,Z,195.64,2
Quote,AAPL,20190807-083820.896-0500,20190807-083820-0500,J,195.6,1,20190807-083820-0500,N,195.64,6
Quote,AAPL,20190807-083820.896-0500,20190807-083820-0500,J,195.6,1,20190807-083820-0500,N,195.64,7
Quote,AAPL,20190807-083820.896-0500,20190807-083820-0500,Q,195.6,1,20190807-083820-0500,N,195.64,7
Quote,AAPL,20190807-083820.920-0500,20190807-083820-0500,Q,195.6,1,20190807-083820-0500,N,195.64,8
Quote,AAPL,20190807-083820.920-0500,20190807-083820-0500,Q,195.6,1,20190807-083820-0500,N,195.64,9
Quote,AAPL,20190807-083820.920-0500,20190807-083820-0500,Q,195.6,1,20190807-083820-0500,N,195.64,10
Quote,AAPL,20190807-083820.995-0500,20190807-083820-0500,Q,195.6,1,20190807-083820-0500,N,195.64,9
Quote,AAPL,20190807-083821.033-0500,20190807-083820-0500,Q,195.6,1,20190807-083821-0500,N,195.64,3
Quote,AAPL,20190807-083821.033-0500,20190807-083820-0500,Q,195.6,1,20190807-083821-0500,N,195.64,2
Quote,AAPL,20190807-083821.036-0500,20190807-083820-0500,Q,195.6,1,20190807-083821-0500,K,195.64,1
Quote,AAPL,20190807-083821.056-0500,20190807-083821-0500,N,195.6,2,20190807-083821-0500,K,195.64,1
Quote,AAPL,20190807-083821.056-0500,20190807-083821-0500,N,195.61,1,20190807-083821-0500,K,195.64,1
Quote,AAPL,20190807-083821.067-0500,20190807-083821-0500,J,195.61,1,20190807-083821-0500,K,195.64,1
Quote,AAPL,20190807-083821.312-0500,20190807-083821-0500,Z,195.62,2,20190807-083821-0500,K,195.64,1
Quote,AAPL,20190807-083821.313-0500,20190807-083821-0500,Z,195.62,2,20190807-083821-0500,Q,195.65,1
Quote,AAPL,20190807-083821.313-0500,20190807-083821-0500,N,195.63,1,20190807-083821-0500,Q,195.65,1
Quote,AAPL,20190807-083821.373-0500,20190807-083821-0500,Q,195.63,1,20190807-083821-0500,Q,195.65,1
Quote,AAPL,20190807-083821.826-0500,20190807-083821-0500,B,195.63,5,20190807-083821-0500,Q,195.65,1
Quote,AAPL,20190807-083821.966-0500,20190807-083821-0500,B,195.63,5,20190807-083821-0500,Q,195.67,1
Quote,AAPL,20190807-083821.966-0500,20190807-083821-0500,Q,195.64,1,20190807-083821-0500,Q,195.67,1
Quote,AAPL,20190807-083821.966-0500,20190807-083821-0500,N,195.64,2,20190807-083821-0500,Q,195.67,1
Quote,AAPL,20190807-083821.966-0500,20190807-083821-0500,N,195.64,3,20190807-083821-0500,Q,195.67,1
Quote,AAPL,20190807-083821.967-0500,20190807-083821-0500,Q,195.65,1,20190807-083821-0500,Q,195.67,1
Quote,AAPL,20190807-083822.001-0500,20190807-083822-0500,N,195.64,1,20190807-083821-0500,Q,195.67,1
Quote,AAPL,20190807-083822.001-0500,20190807-083822-0500,N,195.64,1,20190807-083822-0500,Q,195.67,2
Quote,AAPL,20190807-083822.001-0500,20190807-083822-0500,V,195.65,1,20190807-083822-0500,Q,195.67,2
Quote,AAPL,20190807-083822.001-0500,20190807-083822-0500,N,195.64,1,20190807-083822-0500,Q,195.67,2
Quote,AAPL,20190807-083822.001-0500,20190807-083822-0500,N,195.64,1,20190807-083822-0500,X,195.67,2
Quote,AAPL,20190807-083822.001-0500,20190807-083822-0500,N,195.64,1,20190807-083822-0500,Q,195.67,2
Quote,AAPL,20190807-083822.001-0500,20190807-083822-0500,N,195.64,1,20190807-083822-0500,N,195.67,5
Quote,AAPL,20190807-083822.001-0500,20190807-083822-0500,N,195.64,1,20190807-083822-0500,P,195.67,6
Quote,AAPL,20190807-083822.001-0500,20190807-083822-0500,B,195.63,5,20190807-083822-0500,P,195.67,6
Quote,AAPL,20190807-083822.001-0500,20190807-083822-0500,B,195.63,5,20190807-083822-0500,P,195.67,7
Quote,AAPL,20190807-083822.002-0500,20190807-083822-0500,B,195.63,5,20190807-083822-0500,V,195.66,1
Quote,AAPL,20190807-083822.002-0500,20190807-083822-0500,B,195.63,5,20190807-083822-0500,N,195.66,2
Quote,AAPL,20190807-083822.015-0500,20190807-083822-0500,B,195.63,5,20190807-083822-0500,V,195.66,1
Quote,AAPL,20190807-083822.030-0500,20190807-083822-0500,B,195.63,5,20190807-083822-0500,N,195.66,1
Quote,AAPL,20190807-083822.053-0500,20190807-083822-0500,B,195.63,5,20190807-083822-0500,V,195.66,1
Quote,AAPL,20190807-083822.106-0500,20190807-083822-0500,B,195.63,5,20190807-083822-0500,Q,195.67,1
Quote,AAPL,20190807-083822.215-0500,20190807-083822-0500,B,195.63,5,20190807-083822-0500,V,195.67,1
Quote,AAPL,20190807-083822.303-0500,20190807-083822-0500,B,195.63,5,20190807-083822-0500,N,195.67,2
Quote,AAPL,20190807-083822.303-0500,20190807-083822-0500,B,195.63,5,20190807-083822-0500,N,195.67,3
Quote,AAPL,20190807-083822.303-0500,20190807-083822-0500,B,195.63,5,20190807-083822-0500,N,195.67,2
Quote,AAPL,20190807-083822.418-0500,20190807-083822-0500,B,195.63,4,20190807-083822-0500,N,195.67,2
Quote,AAPL,20190807-083822.418-0500,20190807-083822-0500,B,195.63,2,20190807-083822-0500,N,195.67,2
Quote,AAPL,20190807-083822.418-0500,20190807-083822-0500,B,195.63,2,20190807-083822-0500,Q,195.67,3
Quote,AAPL,20190807-083822.418-0500,20190807-083822-0500,B,195.63,1,20190807-083822-0500,Q,195.67,3
Quote,AAPL,20190807-083822.418-0500,20190807-083822-0500,N,195.62,1,20190807-083822-0500,Q,195.67,3
Quote,AAPL,20190807-083822.418-0500,20190807-083822-0500,N,195.62,1,20190807-083822-0500,Q,195.65,1
Quote,AAPL,20190807-083822.418-0500,20190807-083822-0500,N,195.62,1,20190807-083822-0500,Q,195.64,1
Quote,AAPL,20190807-083822.419-0500,20190807-083822-0500,N,195.62,1,20190807-083822-0500,Q,195.64,2
Quote,AAPL,20190807-083822.419-0500,20190807-083822-0500,N,195.62,1,20190807-083822-0500,Q,195.63,1
Quote,AAPL,20190807-083822.420-0500,20190807-083822-0500,N,195.61,4,20190807-083822-0500,Q,195.63,1
Quote,AAPL,20190807-083822.420-0500,20190807-083822-0500,P,195.6,4,20190807-083822-0500,Q,195.63,1
Quote,AAPL,20190807-083822.421-0500,20190807-083822-0500,Q,195.6,3,20190807-083822-0500,Q,195.63,1
Quote,AAPL,20190807-083822.421-0500,20190807-083822-0500,Q,195.6,3,20190807-083822-0500,Q,195.63,2
Quote,AAPL,20190807-083822.422-0500,20190807-083822-0500,Q,195.6,3,20190807-083822-0500,N,195.63,4
Quote,AAPL,20190807-083822.422-0500,20190807-083822-0500,Q,195.6,3,20190807-083822-0500,P,195.63,6
Quote,AAPL,20190807-083822.423-0500,20190807-083822-0500,Q,195.6,3,20190807-083822-0500,P,195.63,7
Quote,AAPL,20190807-083822.449-0500,20190807-083822-0500,Q,195.6,3,20190807-083822-0500,N,195.63,1
Quote,AAPL,20190807-083822.570-0500,20190807-083822-0500,Q,195.6,3,20190807-083822-0500,N,195.64,6
Quote,AAPL,20190807-083822.570-0500,20190807-083822-0500,Q,195.6,3,20190807-083822-0500,N,195.65,4
Quote,AAPL,20190807-083822.570-0500,20190807-083822-0500,Q,195.6,3,20190807-083822-0500,V,195.64,1
Quote,AAPL,20190807-083822.570-0500,20190807-083822-0500,Q,195.6,4,20190807-083822-0500,V,195.64,1
Quote,AAPL,20190807-083822.570-0500,20190807-083822-0500,Q,195.6,4,20190807-083822-0500,N,195.65,3
Quote,AAPL,20190807-083822.599-0500,20190807-083822-0500,X,195.6,4,20190807-083822-0500,Q,195.64,1
Quote,AAPL,20190807-083822.600-0500,20190807-083822-0500,N,195.6,3,20190807-083822-0500,Q,195.64,1
Quote,AAPL,20190807-083822.600-0500,20190807-083822-0500,Q,195.6,3,20190807-083822-0500,Q,195.64,1
Quote,AAPL,20190807-083822.653-0500,20190807-083822-0500,Q,195.6,3,20190807-083822-0500,V,195.64,1
Quote,AAPL,20190807-083822.653-0500,20190807-083822-0500,Q,195.6,3,20190807-083822-0500,N,195.65,3
Quote,AAPL,20190807-083822.726-0500,20190807-083822-0500,Q,195.6,3,20190807-083822-0500,N,195.65,4
Quote,AAPL,20190807-083822.952-0500,20190807-083822-0500,X,195.61,1,20190807-083822-0500,N,195.65,4
Quote,AAPL,20190807-083822.953-0500,20190807-083822-0500,Z,195.61,2,20190807-083822-0500,N,195.65,4
Quote,AAPL,20190807-083822.953-0500,20190807-083822-0500,Z,195.61,2,20190807-083822-0500,N,195.65,3
Quote,AAPL,20190807-083822.954-0500,20190807-083822-0500,Z,195.61,2,20190807-083822-0500,V,195.65,1
Quote,AAPL,20190807-083823.003-0500,20190807-083823-0500,N,195.62,1,20190807-083822-0500,V,195.65,1
Quote,AAPL,20190807-083823.005-0500,20190807-083823-0500,N,195.62,1,20190807-083823-0500,N,195.66,4
Quote,AAPL,20190807-083823.100-0500,20190807-083823-0500,J,195.62,1,20190807-083823-0500,V,195.66,1
Quote,AAPL,20190807-083823.230-0500,20190807-083823-0500,J,195.62,1,20190807-083823-0500,B,195.66,1
Quote,AAPL,20190807-083823.259-0500,20190807-083823-0500,J,195.62,1,20190807-083823-0500,P,195.67,3
Quote,AAPL,20190807-083823.260-0500,20190807-083823-0500,J,195.62,1,20190807-083823-0500,N,195.67,3
Quote,AAPL,20190807-083823.260-0500,20190807-083823-0500,J,195.62,1,20190807-083823-0500,Q,195.67,2
Quote,AAPL,20190807-083823.260-0500,20190807-083823-0500,N,195.62,3,20190807-083823-0500,Q,195.67,2
Quote,AAPL,20190807-083823.271-0500,20190807-083823-0500,N,195.62,3,20190807-083823-0500,Q,195.67,1
Quote,AAPL,20190807-083823.332-0500,20190807-083823-0500,J,195.62,1,20190807-083823-0500,Q,195.67,1
Quote,AAPL,20190807-083823.362-0500,20190807-083823-0500,J,195.62,1,20190807-083823-0500,N,195.67,6
Quote,AAPL,20190807-083823.362-0500,20190807-083823-0500,J,195.62,1,20190807-083823-0500,N,195.67,7
Quote,AAPL,20190807-083823.362-0500,20190807-083823-0500,J,195.62,1,20190807-083823-0500,N,195.67,8
Quote,AAPL,20190807-083823.363-0500,20190807-083823-0500,J,195.62,1,20190807-083823-0500,Z,195.66,2
Quote,AAPL,20190807-083823.364-0500,20190807-083823-0500,J,195.62,1,20190807-083823-0500,Z,195.66,3
Quote,AAPL,20190807-083823.364-0500,20190807-083823-0500,J,195.62,1,20190807-083823-0500,Z,195.66,4
Quote,AAPL,20190807-083823.401-0500,20190807-083823-0500,J,195.62,1,20190807-083823-0500,Z,195.66,3
Quote,AAPL,20190807-083823.454-0500,20190807-083823-0500,B,195.62,4,20190807-083823-0500,Z,195.66,3
Quote,AAPL,20190807-083823.455-0500,20190807-083823-0500,B,195.62,4,20190807-083823-0500,Z,195.66,2
Quote,AAPL,20190807-083823.473-0500,20190807-083823-0500,B,195.62,4,20190807-083823-0500,N,195.67,6
Quote,AAPL,20190807-083823.480-0500,20190807-083823-0500,B,195.62,4,20190807-083823-0500,N,195.67,3
Quote,AAPL,20190807-083823.489-0500,20190807-083823-0500,Q,195.63,1,20190807-083823-0500,N,195.67,3
Quote,AAPL,20190807-083823.490-0500,20190807-083823-0500,Q,195.63,1,20190807-083823-0500,Q,195.67,1
Quote,AAPL,20190807-083823.526-0500,20190807-083823-0500,J,195.63,1,20190807-083823-0500,Q,195.67,2
Quote,AAPL,20190807-083823.526-0500,20190807-083823-0500,J,195.63,1,20190807-083823-0500,Q,195.67,3
Quote,AAPL,20190807-083823.544-0500,20190807-083823-0500,J,195.63,1,20190807-083823-0500,Q,195.67,2
Quote,AAPL,20190807-083823.737-0500,20190807-083823-0500,N,195.63,2,20190807-083823-0500,Q,195.67,2
Quote,AAPL,20190807-083823.737-0500,20190807-083823-0500,X,195.63,4,20190807-083823-0500,Q,195.67,2
Quote,AAPL,20190807-083823.737-0500,20190807-083823-0500,N,195.64,1,20190807-083823-0500,Q,195.67,2
Quote,AAPL,20190807-083823.737-0500,20190807-083823-0500,N,195.64,1,20190807-083823-0500,Q,195.67,1
Quote,AAPL,20190807-083823.737-0500,20190807-083823-0500,N,195.64,1,20190807-083823-0500,N,195.69,3
Quote,AAPL,20190807-083823.737-0500,20190807-083823-0500,Q,195.66,1,20190807-083823-0500,N,195.69,3
Quote,AAPL,20190807-083823.738-0500,20190807-083823-0500,Q,195.66,1,20190807-083823-0500,P,195.69,3
Quote,AAPL,20190807-083823.738-0500,20190807-083823-0500,Q,195.66,1,20190807-083823-0500,N,195.69,3
Quote,AAPL,20190807-083823.738-0500,20190807-083823-0500,Q,195.66,1,20190807-083823-0500,Z,195.69,2
Quote,AAPL,20190807-083823.738-0500,20190807-083823-0500,V,195.66,1,20190807-083823-0500,Z,195.69,2
Quote,AAPL,20190807-083823.738-0500,20190807-083823-0500,V,195.66,1,20190807-083823-0500,Q,195.69,3
Quote,AAPL,20190807-083823.738-0500,20190807-083823-0500,V,195.66,1,20190807-083823-0500,Q,195.68,1
Quote,AAPL,20190807-083823.738-0500,20190807-083823-0500,V,195.66,1,20190807-083823-0500,Q,195.68,2
Quote,AAPL,20190807-083823.738-0500,20190807-083823-0500,V,195.66,1,20190807-083823-0500,Q,195.68,3
Quote,AAPL,20190807-083823.738-0500,20190807-083823-0500,V,195.66,1,20190807-083823-0500,Q,195.68,4
Quote,AAPL,20190807-083823.739-0500,20190807-083823-0500,N,195.64,1,20190807-083823-0500,Q,195.68,4
Quote,AAPL,20190807-083823.739-0500,20190807-083823-0500,N,195.64,1,20190807-083823-0500,Q,195.68,3
